bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	2018-02-06 08:26:06	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
	Blockchain's effect on business: Call Center Industry being re-engineered to handle global e-commerce growth. http:// j.mp/2s2uM2G #future #callcenters #inboundmarketing	WarrenWhitlock	20	9	2018-02-06 13:41:15	960855909567168512	https://twitter.com/WarrenWhitlock/status/960855909567168512		#future #callcenters #inboundmarketing	
	How to Master the Art of Content Creation with Bloggers http:// j.mp/1RuF1BJ pic.twitter.com/gkQ7B8Jbxj	WarrenWhitlock	4	1	2018-02-06 12:40:57	960840735552569344	https://twitter.com/WarrenWhitlock/status/960840735552569344			
	I could use a social media assistant like this guy http:// j.mp/1RuF1l7 #funny #video #socialmedia pic.twitter.com/he6b09ML30	WarrenWhitlock	4	0	2018-02-06 09:36:36	960794343442403329	https://twitter.com/WarrenWhitlock/status/960794343442403329		#funny #video #socialmedia	
	"""How can you work and live in Vegas?"" .. I answered it at: http:// j.mp/1RuF14K #Vegas #Baby #Vegas pic.twitter.com/ZTXyWgJmVG"	WarrenWhitlock	7	5	2018-02-06 06:32:26	960747995846381568	https://twitter.com/WarrenWhitlock/status/960747995846381568		#Vegas #Baby #Vegas	
	On Linkedin, I'm what they call an Open Networker. Send me a note and I'll accept to get to know you better and expand our networks. http:// Linkedin.com/in/books pic.twitter.com/jPCdaea53H	WarrenWhitlock	1	0	2018-02-06 06:03:17	960740658586767360	https://twitter.com/WarrenWhitlock/status/960740658586767360			
	“Top 30 Digital Marketing Twitter Handles to Follow in 2017” by @himani_kankaria https:// medium.com/@himanichokshi /top-30-digital-marketing-twitter-handles-to-follow-in-2017-31d80b67d24c …	WarrenWhitlock	8	3	2018-02-06 05:46:25	960736412503961600	https://twitter.com/WarrenWhitlock/status/960736412503961600			@himani_kankaria @himanichokshi
	"I've had a ""zero InBox"" for years. My secret weapon, SaneBox Try it free: http:// mbsy.co/gL66D #email #clutter #tool pic.twitter.com/H9IB7sSRYw"	WarrenWhitlock	6	1	2018-02-06 03:28:19	960701658526371841	https://twitter.com/WarrenWhitlock/status/960701658526371841		#email #clutter #tool	
	Is #influencemarketing a scam? http:// j.mp/2aK8ESE pic.twitter.com/zhEZhw9BqF	WarrenWhitlock	3	1	2018-02-06 00:24:36	960655424927170561	https://twitter.com/WarrenWhitlock/status/960655424927170561		#influencemarketing	
	Thank God @kanzure is typing it all so I can review it later.	jimmysong	45	1	2018-02-06 18:03:10	960921823822188545	https://twitter.com/jimmysong/status/960921823822188545			@kanzure
	Watching a heavyweight argument on security by a bunch of devs. I'm catching about 50% of this discussion.	jimmysong	125	5	2018-02-06 17:59:33	960920912315826176	https://twitter.com/jimmysong/status/960920912315826176			
	In a few minutes, talking about Satoshi Roundtable first day: https://www. youtube.com/watch?v=EZidD6 n9BO8 …	jimmysong	64	10	2018-02-06 13:45:47	960857052246573056	https://twitter.com/jimmysong/status/960857052246573056			
	Jeff Berwick is on @RichieAllenShow live for the next hour! Tune in: https:// tunein.com/radio/The-Rich ie-Allen-Show-s236521/ …	DollarVigilante	20	5	2018-02-06 21:27:31	960973248283504645	https://twitter.com/DollarVigilante/status/960973248283504645			@RichieAllenShow
bitcoin 	https:// steemit.com/bitcoin/@dolla rvigilante/us-stock-markets-and-cryptos-crashing-is-this-the-big-one …	DollarVigilante	21	9	2018-02-06 20:36:41	960960457405280256	https://twitter.com/DollarVigilante/status/960960457405280256			@dolla
	pic.twitter.com/H9MVZ5duqu	DollarVigilante	12	2	2018-02-06 19:05:11	960937430521085953	https://twitter.com/DollarVigilante/status/960937430521085953			
	pic.twitter.com/G5UMqA0X85	DollarVigilante	38	22	2018-02-06 16:22:53	960896587223445505	https://twitter.com/DollarVigilante/status/960896587223445505			
	US Stock Markets & Cryptos Crashing... Is This The Big One? Jeff Berwick on FSN: http:// youtu.be/Him7FhNYozY?a via @YouTube	DollarVigilante	18	5	2018-02-06 04:19:26	960714526281748480	https://twitter.com/DollarVigilante/status/960714526281748480			@YouTube
	Banks Block Customers' Credit Card Purchases of Cryptocurrency pic.twitter.com/eY6XqSYHjI	DollarVigilante	63	35	2018-02-06 01:00:00	960664334807347203	https://twitter.com/DollarVigilante/status/960664334807347203			
bitcoin ripple 	seeing green: bitcoin, ether, ripple each up 10% in past 24 hours. WEDNESDAY at the @YahooFinance crypto summit we'll talk about all the coins. join us on the livestream. 950am. https:// yahoofinanceams.splashthat.com / pic.twitter.com/9XU2KXPWaP	readDanwrite	22	6	2018-02-06 23:25:20	961002901517881346	https://twitter.com/readDanwrite/status/961002901517881346			@YahooFinance
	Derrick Rose's insane Adidas endorsement contract includes Adidas paying Rose's brother $250k to $350k per year and Rose's best friend $50k to $75k per year. https://www. si.com/nba/2018/02/06 /derrick-rose-adidas-sneaker-contract-details-cavaliers-knicks-bulls … @jon_wertheim	readDanwrite	5673	3454	2018-02-06 19:08:23	960938234363678721	https://twitter.com/readDanwrite/status/960938234363678721			@jon_wertheim
	"UBS survey asked people who watched less NFL this season why they watched less. top answer: ""Don't approve of the national anthem protests."" 50% of people chose it. *note: respondents could select multiple answers. https:// yhoo.it/2nKfxGX @YahooFinance pic.twitter.com/r6ywGUnxWR"	readDanwrite	6	5	2018-02-06 18:51:30	960933988809527298	https://twitter.com/readDanwrite/status/960933988809527298			@YahooFinance
	Just added to the speaker lineup for #YahooAMS tomorrow: @ryaneshea of @blockstack ! https:// yahoofinanceams.splashthat.com / pic.twitter.com/IIgLXxUdig	readDanwrite	7	1	2018-02-06 16:42:16	960901464800612352	https://twitter.com/readDanwrite/status/960901464800612352		#YahooAMS	@ryaneshea @blockstack
ripple 	TOMORROW: Our @YahooFinance live summit on cryptocurrencies. Speakers from @DCGco @Ripple @blockchain @chain @CFTC @coindesk @BitPesa &more. tweet your Q for any speaker with #YahooAMS and it might get asked live. https:// yahoofinanceams.splashthat.com / pic.twitter.com/pNjBlna8tw	readDanwrite	208	110	2018-02-06 15:16:11	960879801362976769	https://twitter.com/readDanwrite/status/960879801362976769		#YahooAMS	@YahooFinance @DCGco @Ripple @blockchain @chain @CFTC @coindesk @BitPesa
	Attention: the coins are back in the green. https:// finance.yahoo.com/cryptocurrenci es/heatmap … pic.twitter.com/2gqlFYNbZV	readDanwrite	12	4	2018-02-06 15:03:01	960876487145656321	https://twitter.com/readDanwrite/status/960876487145656321			
	Where's the bottom for $ btc ? yikes pic.twitter.com/M021HDW7ru	readDanwrite	2	0	2018-02-06 13:33:20	960853917038006272	https://twitter.com/readDanwrite/status/960853917038006272			
	The Night Manager. (note: it's Amazon not Netflix)	readDanwrite	1	0	2018-02-06 01:34:50	960673102232522754	https://twitter.com/readDanwrite/status/960673102232522754			
	https://www. theparisreview.org/blog/2018/02/0 2/james-joyces-love-letters-dirty-little-fuckbird/ … @NadjaSpiegelman @parisreview	readDanwrite	9	5	2018-02-06 00:40:08	960659336094765057	https://twitter.com/readDanwrite/status/960659336094765057			@NadjaSpiegelman @parisreview
	Um no, that is not the necessary information.	NickSzabo4	5	0	2018-02-06 18:13:05	960924319739097088	https://twitter.com/NickSzabo4/status/960924319739097088			
	Nicely done thanks!	NickSzabo4	28	1	2018-02-06 17:54:19	960919597217009665	https://twitter.com/NickSzabo4/status/960919597217009665			
	By that measure it has improved somewhat over the last few weeks.	NickSzabo4	11	0	2018-02-06 17:38:22	960915581397422080	https://twitter.com/NickSzabo4/status/960915581397422080			
	This turns out to have been an understatement. The recent big price declines have been largely indiscriminate. Most of those selling now had been buying cryptocurrencies and tokens based on next to no good information. https:// twitter.com/NickSzabo4/sta tus/945815570737274880 …	NickSzabo4	532	143	2018-02-06 17:25:46	960912409912201216	https://twitter.com/NickSzabo4/status/960912409912201216			
	SEC Chief Clayton: 'Every ICO I've Seen Is a Security' #blockchain #fintech http:// bit.ly/2BKTRTy pic.twitter.com/KFFZa6DoBF	sbmeunier	1	2	2018-02-06 20:32:56	960959514504810499	https://twitter.com/sbmeunier/status/960959514504810499		#blockchain #fintech	
	Cool Study What Consumers Think About #AI #chatbots #BigData #smarthome #insurtech MT @andi_staub #fintech http:// pe.ga/2sa7l7H pic.twitter.com/pehtCWWzf1	sbmeunier	11	12	2018-02-06 19:19:12	960940956664115201	https://twitter.com/sbmeunier/status/960940956664115201		#AI #chatbots #BigData #smarthome #insurtech #fintech	@andi_staub
	Venezuela's #cryptocurrency Plans Draw Ire at US Senate Hearing #blockchain #fintech http:// bit.ly/2GR9d8m pic.twitter.com/Jko9yq5GiZ	sbmeunier	0	1	2018-02-06 18:20:46	960926253531516928	https://twitter.com/sbmeunier/status/960926253531516928		#cryptocurrency #blockchain #fintech	
	#Classroom #robots stand in for #children too ill to go to school #fintech @Shearmans #AI MT @SpirosMargaris http:// on.ft.com/2E3zejj pic.twitter.com/pnaj2aEWhy	sbmeunier	0	0	2018-02-06 16:25:11	960897164850409477	https://twitter.com/sbmeunier/status/960897164850409477		#Classroom #robots #children #fintech #AI	@Shearmans @SpirosMargaris
	Breaking Banks: #fintech in Africa https:// trib.al/sdFUV4R	sbmeunier	3	1	2018-02-06 16:22:24	960896464988884998	https://twitter.com/sbmeunier/status/960896464988884998		#fintech	
	WATCH: The Senate Banking Committee's hearing on #cryptocurrency regulation at 10am EST #blockchain MT @coindesk #fintech http:// bit.ly/2FOfdxi pic.twitter.com/2mna92IYbe	sbmeunier	0	1	2018-02-06 15:50:36	960888461875085313	https://twitter.com/sbmeunier/status/960888461875085313		#cryptocurrency #blockchain #fintech	@coindesk
	#cryptocurrencies are far from unregulated #blockchain #fintech https:// trib.al/ErlqgAd	sbmeunier	1	3	2018-02-06 15:41:46	960886237493153793	https://twitter.com/sbmeunier/status/960886237493153793		#cryptocurrencies #blockchain #fintech	
	Deep Learning and the Artificial Intelligence Revolution: Part 1 #AI #MachineLearning #DeepLearning #BigData MT @DeepLearn007 #fintech https://www. mongodb.com/blog/post/deep -learning-and-the-artificial-intelligence-revolution-part-1 … pic.twitter.com/UJ18pSuhCC	sbmeunier	6	7	2018-02-06 15:25:12	960882070959599617	https://twitter.com/sbmeunier/status/960882070959599617		#AI #MachineLearning #DeepLearning #BigData #fintech	@DeepLearn007
bitcoin 	Notice how similar it is to a #bitcoin mine #fintech #crypto https:// twitter.com/bcappelbaum/st atus/960614104552689665 …	sbmeunier	3	8	2018-02-06 15:00:14	960875786986295296	https://twitter.com/sbmeunier/status/960875786986295296		#bitcoin #fintech #crypto	
	What could happen next in the #cryptocurrency / token ecosystem. #blockchain #fintech #insurtech https:// buff.ly/2EbOhZ1	sbmeunier	1	1	2018-02-06 14:25:00	960866919908769793	https://twitter.com/sbmeunier/status/960866919908769793		#cryptocurrency #blockchain #fintech #insurtech	
	Opinion – Sanctions Showdown Looms for US and #cryptocurrency #blockchain MT @coindesk #fintech http:// bit.ly/2GTYR7G pic.twitter.com/Jrc4aqorR5	sbmeunier	1	1	2018-02-06 14:08:05	960862661700390912	https://twitter.com/sbmeunier/status/960862661700390912		#cryptocurrency #blockchain #fintech	@coindesk
	https:// twitter.com/fryan/status/9 60723071375089664 …	sbmeunier	1	0	2018-02-06 14:06:10	960862179384811520	https://twitter.com/sbmeunier/status/960862179384811520			
	ICOs Are Already Changing Tech Startups You Know #blockchain MT @coindesk #fintech http:// bit.ly/2GS7v6M pic.twitter.com/KK8RYoYati	sbmeunier	3	2	2018-02-06 13:53:56	960859104020434946	https://twitter.com/sbmeunier/status/960859104020434946		#blockchain #fintech	@coindesk
	#cryptocurrency Market Drops to Lowest Value Since November #blockchain MT @coindesk #fintech http:// bit.ly/2FPDzH6 pic.twitter.com/tbSOAopiug	sbmeunier	1	2	2018-02-06 12:53:01	960843772522385408	https://twitter.com/sbmeunier/status/960843772522385408		#cryptocurrency #blockchain #fintech	@coindesk
	Banking vs. fintech: A Business Case for 'Coopetition' #banking #fintech #payments #AI @FinancialBrand MT @JimMarous http:// bit.ly/2aFA06m pic.twitter.com/V4Y6elMog7	sbmeunier	3	5	2018-02-06 12:25:11	960836767103545349	https://twitter.com/sbmeunier/status/960836767103545349		#banking #fintech #payments #AI	@FinancialBrand @JimMarous
bitcoin 	By 2032 it is estimated that over 99% of all #bitcoins will have been #mined . @CreditSuisse Report on #blockchain #bitcoin #fintech URL MT @MikeQuindazzi http:// bit.ly/2EABLCh pic.twitter.com/vZP1hf8qxI	sbmeunier	7	6	2018-02-06 11:25:12	960821671455322114	https://twitter.com/sbmeunier/status/960821671455322114		#bitcoins #mined #blockchain #bitcoin #fintech	@CreditSuisse @MikeQuindazzi
	ICO Tokens Are Already Changing Traditional Startups #blockchain MT @coindesk #fintech http:// bit.ly/2FP5Ygp pic.twitter.com/M5xxkEOA6Y	sbmeunier	0	1	2018-02-06 11:01:23	960815677941714944	https://twitter.com/sbmeunier/status/960815677941714944		#blockchain #fintech	@coindesk
	Mythbusters #Loyalty to financial services brands is the highest across all countries #finserv #banks #CX #fintech @Capgemini MT @davidjmaireles http:// bit.ly/2CUphHz pic.twitter.com/59Q4m445cn	sbmeunier	4	5	2018-02-06 08:25:11	960776369578881024	https://twitter.com/sbmeunier/status/960776369578881024		#Loyalty #finserv #banks #CX #fintech	@Capgemini @davidjmaireles
	Michelle Mone is launching her own #cryptocurrency to back tech startups #blockchain #fintech http:// dlvr.it/QFC5gN pic.twitter.com/Zg2jETWO8i	sbmeunier	5	4	2018-02-06 07:49:18	960767339120746496	https://twitter.com/sbmeunier/status/960767339120746496		#cryptocurrency #blockchain #fintech	
	Payment rings will take us from the public transport network to the beach in Sydney #fintech MT @cgledhill http://www. smh.com.au/money/planning /payment-rings-will-take-us-from-the-public-transport-network-to-the-beach-20180126-h0p1gv.html … pic.twitter.com/r8Mf0kPFEg	sbmeunier	2	1	2018-02-06 06:25:11	960746170980208641	https://twitter.com/sbmeunier/status/960746170980208641		#fintech	@cgledhill
	Augur Ahead? One of the Oldest ICOs Is Close to Going Live #blockchain MT @coindesk #fintech http:// bit.ly/2GTsq9o pic.twitter.com/fwMLWiS48o	sbmeunier	3	1	2018-02-06 06:08:35	960741992065052672	https://twitter.com/sbmeunier/status/960741992065052672		#blockchain #fintech	@coindesk
